cus_id,cus_num,cus_last_name,cus_first_name,cus_add_num,cus_address,cus_city,cus_state,cus_zip,cus_phone,cus_join_date,cus_app_cd,cus_app_num,tot_ord_qty,tot_ord_value
636,Jor64672,Jordan,Valerie,32571,Honey Creek Autoroute, Hallockville,28,93684,3123865331,2015-03-25,3,OPC87923416,43,31640
637,Aco95895,Acosta,Leah,12229, Green Berry Run, Fulmor,25,2625,2728586453,2010-08-30,7,OPC87462077,55,35519
638,Con20816,Conley,Abigail,95961, Broad Close, Green Acres,2,84294,2956438133,2012-06-14,2,OPC85720746,45,26216
639,Say94817,Saylor,Corey,43254, Merry Forest Crossing, Richmond,2,77955,2895604656,2008-05-11,2,OPC87204474,13,25093
640,Con54879,Conley,Timothy,96023, Cotton Elk Path, Montello,9,67761,5384775413,2018-03-15,1,OPC83816590,2,21511
641,Ric68072,Rice,Mike,37196,Rustic Grove Orchard, Winthrop Beach,19,73701,5658762877,2018-07-05,6,OPC85607153,54,14094
642,Pre29823,Presley,Adam,96549, Umber Shadow Ledge, Fulmor,2,23726,5273116143,2014-09-05,5,OPC79704745,53,28302
643,Boo20658,Booker,Carl,11851,Stadium, Winthrop Beach,17,58879,9885529584,2001-07-01,3,OPC85913178,61,22428
644,Ban61969,Banks,Manuel,57237, Merry Forest Crossing, Howe,8,190,6627619086,2010-09-05,5,OPC83976456,67,13740
645,Pre2177,Presley,Taylor,94301,Seaman, Langley,25,31965,6714887406,2016-03-26,6,OPC86542887,25,2824
646,Ban74510,Bangeson,Manuel,44570,Grey, Norton Shores,7,66535,5222111371,2003-01-18,6,OPC80058665,22,4929
647,Fre10868,French,Adam,75366, Velvet End, Vega Park,26,20293,2030302775,2019-09-12,6,OPC80639913,2,4652
648,Del27025,Delacruz,Thomas,28079,Strom, Norton Shores,23,58510,3486359546,2003-08-25,1,OPC78135478,48,16827
649,Pet55856,Peters,Mike,20308,Pine Grove, New Stuyarok,17,84933,8568584631,2010-05-30,5,OPC85872168,78,3107
650,Wil77261,Willis,Abigail,128,Seaman, Casa De Piedra,29,24011,1708586841,2014-12-24,6,OPC81514803,79,32194
651,Del20168,Delacruz,Abigail,32099, Middle Via, Bayless,18,35928,8657931829,2007-11-13,6,OPC85503281,85,6723
652,Pet3177,Peters,Reginald,67024,Blue Terrace, Sandusky Mobile Home Villa,23,68147,2590317019,2009-06-29,3,OPC79353059,50,4845
653,Mau32116,Maurer,Cooper,31505, Dusty Fox Road, Bayless,29,11333,670551919,2017-11-19,4,OPC82949363,34,16064
654,Pet35369,Peters,Chris,6996, Sunny Lookout, Ten Mile,16,41598,7860842106,2014-04-17,7,OPC86528567,20,21511
655,Etz62299,Etzler,Taylor,67267,Rustic Grove Orchard, Green Acres,12,31639,2407921864,2004-01-20,5,OPC81777517,53,30239
656,Fre4932,French,Sarah,70066,Grand Crest, Wolfs Mill,11,71502,2794761921,2006-06-28,1,OPC85249407,91,3486
657,Ric58135,Rice,Jonathon,13420,Strom, Youngstown,4,65196,2418293456,2012-04-12,4,OPC85257074,12,13037
658,Tho14984,Thomason,Harper,3666,Fallen Berry Moor, Brownsburg,1,87142,8123294059,2015-08-14,5,OPC79304301,77,27536
659,Rid6541,Ridgley,Noel,98360,Old Pond Lookout, Wolfs Mill,7,95279,7212232443,2019-11-14,6,OPC79981822,74,6193
660,Ban36097,Bangeson,Nadine,42513, Sleepy Mall , Winthrop Beach,5,3149,6761597710,2004-01-11,7,OPC81819590,74,16401
661,Del69662,Delapena,Sarah,61996,Red Via, Bradburys,16,55884,3287405349,2017-10-04,1,OPC79340407,5,19413
2388,Row97665,Rowley,Aaron,50249,Seaman, Wolfs Mill,11,56658,3859560309,2017-12-01,7,OPC85384902,53,547
662,Sei71261,Seiler,Erin,77442,Cozy Prairie Hill, Holiday Park,3,66823,4114599778,2003-04-21,5,OPC83187568,56,33131
663,Rio57587,Riochardson,Margo,9761, Lost Sky Dell, Union Hill,9,40099,9774804182,2017-06-20,5,OPC81161936,34,12571
664,Wil46950,Williamson,Valerie,65801,Cozy Prairie Hill, Cowan,15,27315,1601955783,2015-01-08,5,OPC83542394,49,1497
665,Gar89914,Garcia,Erin,84038,Stony Island Park, Vega Park,16,56885,5969343380,2001-08-25,7,OPC80018428,48,21348
666,Ban89590,Banks,Cooper,72425, Quaking Timber Swale, Ten Mile,16,16616,6763294162,2017-09-12,1,OPC85914457,63,27478
667,Aco10115,Acosta,Adam,61344,Tawny Vista, Kidville,3,45212,6912344211,2015-12-28,3,OPC85329780,88,33791
668,Etz87746,Etzler,Abigail,53648,Pine Grove, Fulmor,3,86382,8075956775,2014-10-09,6,OPC82123996,58,8064
669,Man13228,Manchester,Brian,68372,Indian Trail, Kwikpak,5,60693,7997129500,2017-09-16,3,OPC81769968,38,8671
670,Bar52169,Barrister,Adam,74016, Heather Robin Mews, East Village,16,70773,2328369358,2013-10-14,6,OPC83829740,36,14066
671,Dic34788,Dickerson,Jack,6533, Wishing Goose Townline, Hallockville,30,79561,2566608027,2005-11-29,2,OPC87977451,77,30369
672,Aar68830,Aaronson,Cooper,49340,Round Nook, East Village,4,42972,2141915967,2011-05-24,1,OPC81939615,26,30598
673,Ell59504,Ellis,Chris,14608,Rustic Grove Orchard, Oak Knoll,15,6712,1870511659,2010-09-24,2,OPC79213742,55,22318
674,Jam47156,Jamieson,George,13830, Middle Via, Sandusky Mobile Home Villa,26,63955,1597798796,2011-07-31,7,OPC78386245,92,19647
675,Ban63949,Bangeson,Cooper,57830,Hazy Road, Laffertys Trailer Court,21,73488,5211469347,2016-11-21,2,OPC81355218,14,13493
676,San15653,Sanchez,Erin,4988,Tawny Vista, Montello,23,74163,8645643400,2012-07-05,1,OPC84590417,39,1329
677,Jon67264,Jones,Joshua,7992, Honey Zephyr Nook, Mcarthur Estates,23,39169,5969087496,2008-11-06,3,OPC79590000,61,35361
678,Say60396,Saylor,Leah,95140, Middle Via, Winkelman,9,17171,8128997517,2001-10-05,7,OPC82003851,10,24622
679,Rio30035,Riochardson,Jasmine,94779,Broad Hills Abbey, Ten Mile,10,5086,3265883563,2009-04-13,6,OPC83309160,75,32653
680,Man86999,Manning,Lee,82006,Emerald Quail Passage, Siddon,24,9437,6888316273,2011-09-11,5,OPC81542541,87,19525
681,Bar16138,Barrister,Valerie,32873, Little Gate Plaza, Ditchley,3,97365,6107397604,2018-05-01,7,OPC82628132,84,11610
682,Ste96505,Stevens,Joshua,95892,Quiet Circuit, Kidville,15,86750,6172637464,2015-02-11,6,OPC84965706,54,4822
683,Jim2444,Jiminez,Nadine,68500,Foggy View, Fomer,28,47969,9490770391,2013-10-02,6,OPC78078744,68,29876
684,Jon76522,Jones,Farris,21618,Adams, Klagetoh,29,23755,8333794011,2017-06-14,1,OPC80655816,70,19550
685,Bar68534,Barrister,Kristoff,51824,Misty Brook Farms, Jessie,10,32693,1913668518,2013-09-21,3,OPC79583245,6,12887
686,Arc55797,Archibald,George,65927,Hidden Isle, Bissell,7,46263,5214008509,2004-01-28,4,OPC85510421,76,30388
687,Coo17373,Cooper,Samuel,74295,Adams, Siddon,24,93637,1771773117,2011-08-26,1,OPC85880207,48,6881
688,Pre52212,Presley,Brian,367, Hazy Willow Grove, Winkelman,6,56991,3023419108,2015-12-22,5,OPC84668516,47,24073
689,Jac51148,Jackson,Erin,75216,Misty Brook Farms, Crystal Lake,20,2583,7556683527,2001-06-23,5,OPC87382841,49,2497
690,Ban33474,Bangeson,Alister,89112, Little Gate Plaza, Kwikpak,17,40671,4724279712,2001-02-02,2,OPC84972165,11,6920
691,Pet7410,Peters,Aaron,18687,Silver Lake Crossing, Meadowbrook Valley,5,54025,245831066,2009-12-07,1,OPC79326625,20,25276
692,Sei45931,Seiler,Brandon,20360,Quaking Embers Quay, Howe,9,66790,4497561910,2017-05-06,1,OPC82039613,64,25690
693,Har84676,Harper,Joshua,24215,East Garrison, North Star,17,99698,205024600,2013-04-19,1,OPC78486295,53,26596
694,Coo65399,Cooper,Piper,96298,Seaman, Sandusky Mobile Home Villa,8,99242,374783647,2012-09-03,4,OPC82837155,44,35902
695,Rob46225,Robinson,Adam,59869, Blue Stead, Oak Knoll,7,70466,8054533749,2006-07-04,5,OPC87894776,40,30357
696,Ban11185,Bangeson,Sarah,85910,Dusty Nectar Downs, New York,15,44908,7122853010,2014-10-12,7,OPC79650817,78,33655
697,Con65388,Connery,Brian,57365, Harvest Court, Norton Shores,21,80992,6710271654,2017-02-04,2,OPC86375361,32,24475
698,Ric51468,Rice,Tristan,43085,Fallen Berry Moor, Hallockville,26,4233,9726324634,2009-02-12,1,OPC80317496,58,12753
699,Joh92859,Johnasen,Brandt,79105,Dusty Nectar Downs, Winthrop Beach,23,66793,3241909605,2004-01-02,7,OPC87533324,80,31354
700,Tom61267,Tompsen,George,93923,Umber Forest, Siddon,7,80386,720221882,2004-01-28,3,OPC83957985,73,2874
701,Row99457,Rowley,Mike,77193,Fulton, Oak Knoll,16,61977,3980622055,2001-07-05,1,OPC78620049,11,684
702,Pre95555,Presley,Adam,27741,Rimer, Winthrop Beach,11,63067,7068231148,2007-09-16,2,OPC78665622,97,31869
703,San97623,Sanchez,Mindy,92367, Old Cloud Orchard, Clintondale,4,77654,9420532113,2007-09-17,2,OPC82063797,45,32066
704,Daw2456,Dawson,Maggs,49309,Blue Terrace, Kidville,10,9200,6710845627,2019-12-24,4,OPC80507147,43,10126
705,Smi34108,Smith,Robert,43141, Sunny Lookout, Bissell,1,99499,830129722,2002-02-15,1,OPC78663766,60,10990
706,Del55811,Delacruz,Harper,58691, Red Place, Howe,2,36784,6149498516,2002-01-10,5,OPC81419660,46,13844
707,She26089,Shelton,Blain,80156, Green Berry Run, Crystal Lake,1,23220,3251631977,2008-11-06,1,OPC79858738,30,23571
708,Goo59864,Goode,Carl,34177,Old Pond Lookout, Crystal Lake,10,37420,3277569657,2003-04-20,6,OPC79077747,8,7320
709,Arc68092,Archibald,Timothy,27960,Merry Key, Montello,20,36523,2109286244,2012-04-27,5,OPC87213784,47,26594
710,Bar99339,Barrister,Mindy,84601,Rustic Grove Orchard, Casa De Piedra,13,32345,9289976516,2004-01-16,5,OPC80318372,48,24725
711,Man39193,Manning,Manuel,11264,Stony Island Park, Bradburys,2,71635,3996626886,2011-02-03,2,OPC82150102,92,15346
712,Aco21838,Acosta,Harper,82066,Grant, Richmond,16,89402,8905733677,2004-09-29,7,OPC82898993,38,7810
713,Sla68096,Slain,Brandon,94306,Lazy Green, New Stuyarok,30,39426,8125720006,2013-02-28,4,OPC79183250,61,3623
714,Etz61572,Etzler,Corey,37114, Shady Row, Youngstown,29,33990,4809822374,2018-04-08,6,OPC78271317,29,32901
715,Ban25754,Banks,Nadine,21616,Merry Key, Bradburys,8,85704,6243948514,2009-02-23,7,OPC84641452,51,21307
716,Mac57201,MacBain,Taylor,28684, Hazy Willow Grove, Norton Shores,23,8634,2926708995,2010-01-27,6,OPC79750375,61,2214
717,Ste93052,Stevens,Abigail,1615, Crystal Spring Corners, Ditchley,7,6684,3241885572,2015-01-13,7,OPC81190751,17,29532
718,Man36004,Manchester,Albert,15783,Misty Brook Farms, Green Acres,20,1525,4265278065,2014-09-20,2,OPC80814546,56,20633
719,Smi79605,Smith,Harper,62736,Seaman, Youngstown,24,5063,4702597634,2013-10-05,6,OPC78442025,35,6590
720,She75646,Sherman,Timothy,54635, Cozy Pines, North Star,20,55872,3462554153,2005-05-29,3,OPC81681229,75,1860
721,Ste39258,Stevens,Airn,40558,Stan Sleuter, La Junta,12,27737,4777284835,2003-03-25,5,OPC82770766,96,4511
722,Jim27946,Jiminez,Lee,17563, Red Place, Jessie,10,43741,5319900034,2015-11-12,5,OPC79504404,2,15924
723,Gon99209,Gonzales,Erin,59957, Cinder Woods, Kwikpak,29,68346,3769730310,2001-03-11,6,OPC78937811,35,23155
724,Rob9603,Roberts,Noel,20767,Misty Brook Farms, Clintondale,16,50481,5459877181,2006-06-10,6,OPC79474975,94,32812
725,Tho52183,Thomason,George,28248, Pleasant Beach, New York,9,87309,8958548531,2009-07-23,3,OPC85677298,43,246
726,Har82651,Hart,Robert,5886, Lost Sky Dell, Longview Heights,26,36740,1997682051,2011-11-16,2,OPC87063300,17,10827
727,Gar39666,Garth,Timothy,50612,Silver Lake Crossing, Bradburys,6,43930,1224673615,2019-12-24,3,OPC86449218,69,16324
728,Jon14549,Jones,Timothy,11134, Iron Bluff Rise, Clintondale,15,58511,7375167712,2010-11-24,4,OPC80780794,98,779
729,Wil66566,Williamson,Zachary,56958,Emerald Quail Passage, Longview Heights,17,46125,8016968770,2003-02-19,7,OPC85374050,56,26993
730,Man42238,Manchester,Summer,36233,Iron Pony Pathway, Jessie,26,83526,6333765761,2018-05-22,7,OPC78434123,64,378
731,Joh11079,Johnasen,Albert,10411, Grand Pony Park, Richmond,3,76178,2412962705,2002-09-07,6,OPC82437652,45,14802
732,Gar14035,Garth,Cooper,11385, Crystal Spring Corners, Siddon,7,72818,7161220286,2004-06-18,4,OPC84509701,79,5033
733,Jon52765,Jones,Nadine,2933, Silver Dale Jetty, Laffertys Trailer Court,2,63141,4530455918,2004-07-20,1,OPC86304198,23,17196
734,Daw80115,Dawson,Alister,62454, Little Gate Plaza, Hitt,13,9324,6788125191,2004-06-26,6,OPC83648269,61,33869
967,Ban60613,Bangeson,Brandon,26853, Middle Via, Richmond,27,73654,3929681227,2001-11-08,6,OPC78168609,27,4121
735,Man90972,Manning,Sarah,553,Foggy View, New Stuyarok,23,51603,7446395009,2016-11-15,1,OPC81811689,83,3122
736,Pre76753,Presten,Tristan,44103, Blue Stead, Ditchley,6,5371,4057586096,2009-09-29,4,OPC83145219,86,15646
737,Mon60432,Monk,Mindy,38099,Emerald Quail Passage, Crystal Lake,22,73491,5410458122,2011-07-17,6,OPC83534191,52,28572
738,She72145,Sherman,Lee,62053,Hazy Road, Kwikpak,9,71407,5829602687,2017-01-03,7,OPC85270889,23,5298
739,Jon84156,Jones,Joshua,35452,Gentle Log Grove, Fulmor,19,86970,8963534303,2016-03-25,6,OPC80401043,1,22857
740,Boo76228,Booker,Brandt,97165,Little River Square, Laffertys Trailer Court,9,53548,8006852929,2011-03-10,3,OPC83084293,50,31185
741,Pre88940,Presley,Nadine,50313,Dewy Beacon By-pass, Bayless,2,54042,969511474,2002-09-23,2,OPC82487980,80,4874
742,Ste81816,Stevens,Cooper,4596, Misty Lagoon Bay, La Junta,6,18610,5846155626,2005-01-16,7,OPC83642553,73,17454
743,Con57613,Conley,Sarah,23142,Rustic Grove Orchard, Comite,30,55459,1441071295,2013-09-06,7,OPC86922884,62,14636
744,She68408,Sherman,Cooper,76611,Noble Carrefour, Hallockville,7,26725,2353228238,2009-03-01,5,OPC87066255,55,24598
745,Har34494,Hart,Jonathon,82936, Pleasant Beach, Meadowbrook Valley,3,97272,6707378837,2016-09-25,4,OPC81756328,38,10355
746,Rid75016,Ridgley,Brandt,93515,Little River Square, Bissell,3,40070,5206444377,2018-01-04,1,OPC78956346,54,34645
747,Ste48297,Stevens,Brice,86908,Indian Trail, Holiday Park,28,304,2916681232,2019-07-11,6,OPC78426390,67,11314
748,Ban22045,Banks,Sarah,42335, Green Berry Run, Oak Knoll,5,62289,8231645928,2012-09-03,3,OPC82762171,62,7312
749,Jac10381,Jackson,Brandt,19845,Clear Heath, Cowan,8,57855,4186564903,2002-08-27,7,OPC81311708,66,2591
750,Jam93023,Jamieson,Adam,85411,Stadium, Comite,19,43693,9459042656,2016-01-15,6,OPC87942584,82,13368
751,Del62193,Delapena,Joshua,78122,Pine Grove, Bayless,30,14441,9449730427,2017-12-17,4,OPC85089848,15,1964
752,Pet78307,Peters,Mindy,67119,Pine Grove, Comite,28,903,7621339463,2015-03-15,5,OPC85310781,43,18906
753,Del43442,Deleon,Kristoff,83213,Gentle Log Grove, Hitt,23,32490,6749087554,2014-04-02,2,OPC86220908,99,19636
754,Tan67809,Tankersly,Albert,52241, Cozy Pines, Bradburys,5,44466,4937014739,2016-08-15,4,OPC80409652,52,34805
755,Rid65198,Ridgley,Maggs,67374,Sleepy Fox Jetty, Youngstown,26,74510,3569095381,2013-11-18,3,OPC84838794,7,10908
756,Jam92977,Jamieson,Jonathon,92584, Little Gate Plaza, Bayless,22,32562,1310800083,2006-04-03,7,OPC86158659,76,4757
757,Wil56029,Williamson,Miguel,94394,Emerald Quail Passage, Langley,19,56152,7869090093,2012-07-08,6,OPC79368809,12,34584
758,Man18539,Manchester,Brandt,25940,Merry Key, East Village,6,81088,3941887430,2007-05-21,7,OPC83720542,43,2368
759,Del52504,Delapena,Adam,14529,Quiet Circuit, East Village,24,51879,6479996204,2019-08-22,4,OPC86188299,91,31107
760,She17446,Sherman,Joshua,90023,Umber Forest, Hallockville,30,53680,7662705089,2008-03-19,4,OPC85180639,33,14154
761,Cal8151,Calahan,Taylor,40712, Silver Dale Jetty, Norton Shores,4,82501,1067628020,2018-04-16,6,OPC82438364,42,18806
762,Coo3629,Cooper,Mads,33762,Maple, Ditchley,5,3162,9412501015,2009-05-11,3,OPC81362796,14,17596
763,Con19140,Connery,Adam,97024,Strom, Green Acres,21,22698,9673145455,2008-04-27,1,OPC82278548,2,31029
764,Wil58070,Willis,George,8569,Hidden Isle, Sandusky Mobile Home Villa,21,26503,8404412811,2015-08-10,5,OPC81442663,37,32561
765,Man97352,Manning,Airn,53383,Clear Heath, Vega Park,9,43251,7301243709,2007-04-28,6,OPC82990147,94,8506
766,Cal58233,Calahan,Carl,816,Main, Fulmor,26,63483,7058739759,2015-03-29,3,OPC80768816,30,33630
767,Gor95502,Gorman,Albert,56537,Little River Square, Arispe,18,80283,7372814831,2012-06-30,5,OPC83717717,49,30093
768,Boo20121,Booker,Adam,43715, Foggy Hill, Comite,15,21315,495903481,2014-11-30,5,OPC80874991,17,12486
769,Row45969,Rowley,Lee,89747, Harvest Court, Tiptop,10,8571,1517069445,2003-12-02,6,OPC83912942,57,18100
770,Pre44853,Presten,Piper,19516, Cinder Woods, New York,9,46623,8281836931,2018-03-01,2,OPC79418807,14,928
771,Bar40206,Barrister,Aaron,76446,Green Row, Ten Mile,13,82002,9041084171,2019-05-23,2,OPC78673194,94,29981
772,Ram91641,Ramirez,Farris,57085,Cotton Pine Stead, New Stuyarok,16,65822,4253851872,2017-12-21,5,OPC86832308,99,6516
773,Aco77772,Acosta,Richard,18765,Green Row, Ten Mile,9,80416,1455162061,2019-09-01,4,OPC85643750,54,19007
774,Ric74695,Rice,Brandt,96189,Crystal Cove, Wolfs Mill,12,16471,9710499189,2003-11-23,5,OPC81746335,42,24963
775,Gar79590,Garth,Timothy,86613,Adams, Hallockville,27,19308,335601298,2012-04-23,1,OPC86921271,63,5171
776,Smi30777,Smith,Noel,26591,Early, North Star,14,27930,9352576976,2010-07-04,4,OPC84343249,57,29560
777,Boo7639,Booker,Jonathon,73716,Foggy View, Mcarthur Estates,17,93428,1781745033,2008-08-03,3,OPC78656800,49,27145
778,Say44306,Saylor,Mike,59579, Quaking Timber Swale, Ditchley,16,95807,1778691620,2013-06-05,5,OPC80484274,97,20605
779,Tho60888,Thomason,Jonathon,69408,College, La Junta,27,67939,3826538511,2005-06-20,1,OPC79192556,44,12153
780,Smi81893,Smith-Warren,Brian,56298,Green Row, Laffertys Trailer Court,9,65155,8625095010,2016-02-19,2,OPC87640747,80,9147
781,Cal69352,Calahan,Brian,20751, Foggy Hill, Siddon,17,62550,7191921568,2007-10-10,4,OPC84978158,75,3506
782,She48502,Sherman,Summer,12416, Harvest Court, Brownsburg,7,59790,5878038199,2019-04-20,1,OPC78635431,86,20197
783,San17058,Sanchez,Robert,53841,Heather Wynd, Green Acres,22,6143,3068218194,2009-11-04,1,OPC83207752,72,22480
784,San89616,Sanchez,Cooper,77381,Hazy Road, Mcarthur Estates,16,43197,8844300682,2001-12-03,7,OPC87193582,97,27590
785,Sei45558,Seiler,Moritz,51856, Velvet End, Walnut Hill,26,58703,5388444185,2010-12-08,3,OPC80483405,98,5477
786,Smi2436,Smith,Taylor,8713,Sunny Glade, Brownsburg,14,50157,806649919,2018-08-20,7,OPC84307691,14,2601
787,Jam28119,Jamieson,Abigail,87393,Sunny Glade, Jessie,24,19002,9291304978,2010-07-10,3,OPC85014700,22,32453
788,App91835,Applewood,Cooper,59787, Gentle Quail Quay, Winkelman,14,11268,40995763,2002-02-13,7,OPC80336558,78,6888
789,Ram15944,Ramirez,Nadine,45779, Foggy Hill, Oak Knoll,10,91842,278742165,2019-04-01,1,OPC80974576,76,18326
790,Smi4933,Smith,Brian,86578, Harvest Court, Siddon,13,9418,1855067395,2002-12-03,3,OPC83079206,98,6610
791,Ste73128,Stevens,Brandon,54835,Indian Trail, Longview Heights,16,81541,5708062862,2002-05-04,3,OPC85497353,55,12680
792,Jon40799,Jones,Kenadi,30433, Fallen Prairie Corner, Casa De Piedra,14,29852,6031980847,2015-05-04,5,OPC84161443,96,10856
793,Pre47735,Presten,Brian,20249,East Garrison, New Stuyarok,7,61688,7723956221,2013-12-21,1,OPC82409617,89,18679
794,Etz19363,Etzler,Richard,88303, Dusty Fox Road, Richmond,15,77975,2458394434,2019-03-08,1,OPC87497706,78,9502
795,Rid31704,Ridgley,Brice,61049,Thunder Deer Island, Bayless,20,54804,8399208693,2015-11-08,4,OPC81771771,87,7291
796,San97567,Sanchez,Piper,74925, Lost Sky Dell, Hitt,28,81522,4204378995,2009-07-01,6,OPC80553854,89,14614
797,Del46597,Delapena,Timothy,20244, Cotton Elk Path, Siddon,19,63282,6738151950,2013-06-25,5,OPC80979598,80,10475
798,Wil96578,Williamson,Airn,95830,Iron Pony Pathway, Hitt,17,26289,9889985548,2014-08-29,1,OPC82693230,72,6528
799,Ban28657,Bangeson,Nadine,19934, Easy Crescent, Clintondale,16,38666,9723160788,2004-10-30,2,OPC86310483,46,6951
800,Ste72176,Stevens,Lee,86682,Hazy Road, Union Beach,27,15289,1593270345,2019-04-21,4,OPC78144550,10,27098
801,Boo44354,Booker,Robert,78732,Sycamore, Union Beach,16,18451,644811424,2005-06-13,1,OPC80208782,28,22521
802,Mau57998,Maurer,Mads,48785, Honey Zephyr Nook, Montello,18,76369,3916183430,2003-03-09,2,OPC81100439,8,26785
803,Pre78520,Presten,Alister,46054,Grand Crest, New York,15,15526,9790830893,2013-03-31,7,OPC80398182,47,14501
804,Jim23613,Jiminez,Zachary,80778,Blackhawk, Union Beach,17,1734,6705436095,2003-07-02,4,OPC81020421,55,5946
805,Say98001,Saylor,Maggs,30922, Lazy Key, Winkelman,21,90244,3211240529,2006-03-24,2,OPC87009440,51,14768
806,Aar5225,Aaronson,Brandon,66509, Rustic Autumn Port, East Village,18,39169,105564300,2010-09-20,3,OPC78931690,37,27666
807,Man68956,Manning,Mindy,42140, Grand Pony Park, Kidville,26,70920,9801780939,2015-03-02,6,OPC85428515,67,11505
808,Ell78725,Ellis,Lee,61616,Foggy View, East Village,29,54819,9950462200,2007-07-07,5,OPC87875152,97,27855
809,Tho62401,Thomason,Lee,2498,Foggy View, Green Acres,27,94073,9792912376,2010-01-03,3,OPC85182494,80,17033
810,San41556,Sanchez,Nadine,98925,Rimer, Winkelman,24,40243,9611154942,2004-01-30,3,OPC86582608,59,4813
811,Gor13873,Gorman,Sarah,59523, Broad Close, East Village,6,83819,8158861734,2009-11-23,6,OPC85769649,29,30465
812,Arc44573,Archibald,Brandon,69271, Easy Crescent, Green Acres,27,4590,4961407904,2019-11-14,7,OPC80967917,93,6773
813,Bar49596,Barrister,Manuel,39536, Tawny Lane, Ditchley,21,64983,1182779823,2002-12-23,5,OPC85648257,94,32031
814,Tho95326,Thomason,Brandon,96485, Lost Sky Dell, North Brewster,28,31010,2415539572,2003-02-21,4,OPC84636971,21,20700
815,Say50091,Saylor,Jack,58619, Little Gate Plaza, Youngstown,22,32425,3431010285,2018-08-02,4,OPC80777659,42,32569
816,Ban66918,Banks,Blain,69724,Crystal Cove, Bayless,15,62845,4057087291,2013-10-25,3,OPC81927423,48,32698
817,Smi29626,Smith,Zachary,81717,Ash, Walnut Hill,6,47104,766638896,2005-06-24,6,OPC86556631,90,28466
818,Boo49381,Booker,Airn,40691,Heather Wynd, New York,14,98881,4432977606,2009-10-22,6,OPC84897290,47,12995
819,Coo88227,Cooper,Nadine,79905,Amber Dale Diversion, Meadowbrook Valley,1,20473,6738939277,2001-06-22,5,OPC84000072,4,35272
820,Dew39598,Dewey,Carl,30880,Lazy Green, Norton Shores,21,21830,7966886284,2008-01-03,5,OPC80746350,27,31435
821,Sla84656,Slain,Brice,60629, Red Place, Mcarthur Estates,1,34187,7476929805,2015-10-03,5,OPC81107248,20,19004
